A,A_print,F,p_star,p_max,PPR,AI,zone,length_cm,width_cm,participant,side,footstep
56.5,123.75,506.15000000000003,89.5840707964602,317.0,3.538575521090585,0.28142589118198874,forefoot,27.0,11.0,3,R,73
60.25,116.5,764.5250000000001,126.89211618257264,419.0,3.3020175926228696,0.2624521072796935,heel,26.5,9.5,3,L,74
57.0,125.25,780.475,136.92543859649123,686.0,5.010025945738172,0.26325757575757575,forefoot,26.0,10.5,3,R,75
58.75,133.5,582.85,99.20851063829787,382.0,3.850476108775843,0.2545454545454545,toes,26.0,11.0,3,L,76
78.75,138.0,830.8000000000001,105.49841269841271,343.0,3.251233750601829,0.2564102564102564,heel,25.5,10.5,3,L,77
54.25,116.25,562.4250000000001,103.67281105990784,303.0,2.9226563541805572,0.25343811394891946,forefoot,25.0,10.5,3,R,78
75.5,135.75,794.6500000000001,105.2516556291391,607.0,5.767130183099477,0.2508833922261484,heel,26.5,10.0,3,L,79
48.5,114.0,517.45,106.69072164948454,346.0,3.2430186491448447,0.25,forefoot,25.0,10.5,3,R,80
60.0,124.75,536.35,89.39166666666667,280.0,3.1322830241446815,0.24175824175824176,forefoot,26.0,10.5,3,L,81
70.25,137.5,926.975,131.95373665480426,584.0,4.42579357587853,0.3942766295707472,forefoot,29.0,11.0,3,R,82
58.0,122.5,588.5,101.46551724137932,327.0,3.222769753610875,0.2391713747645951,forefoot,26.0,10.5,3,L,83
62.5,132.0,827.725,132.436,408.0,3.0807333353468844,0.2549728752260398,forefoot,25.5,11.0,3,R,84
58.75,116.0,583.975,99.4,329.0,3.3098591549295775,0.22972972972972974,toes,26.0,10.0,3,L,85
56.5,127.75,700.875,124.04867256637169,476.0,3.8372034956304617,0.2504816955684008,toes,25.5,10.0,3,R,86
59.25,118.0,519.9250000000001,87.75105485232069,267.0,3.0426984661249215,0.24812030075187969,forefoot,26.5,10.0,3,L,87
89.75,124.25,677.5,75.4874651810585,360.0,4.7690036900369,0.2572992700729927,heel,26.0,11.0,3,R,88
81.75,159.5,1138.65,139.28440366972478,524.0,3.762086681596627,0.28810975609756095,forefoot,26.5,10.5,4,L,0
80.5,158.0,921.4000000000001,114.45962732919256,605.0,5.285706533535923,0.39945652173913043,forefoot,35.0,10.5,4,R,1
71.25,141.5,705.575,99.0280701754386,638.0,6.442617723133615,0.2597623089983022,heel,27.5,10.0,4,L,2
72.0,152.5,664.0500000000001,92.22916666666667,364.0,3.9466907612378583,0.28861154446177845,forefoot,29.0,10.5,4,R,3
77.25,171.25,1235.8,159.97411003236246,954.0,5.963464961967956,0.3059360730593607,forefoot,27.0,11.0,4,L,4
76.0,156.25,923.725,121.54276315789474,448.0,3.6859454924355193,0.2755905511811024,forefoot,27.0,11.0,4,R,6
93.5,159.5,953.375,101.96524064171122,412.0,4.040592631440934,0.2723146747352496,heel,27.5,13.0,4,L,7
78.5,164.75,979.575,124.78662420382167,490.0,3.926702906872878,0.2868462757527734,toes,28.0,10.5,4,R,8
77.0,152.75,652.575,84.75,342.0,4.035398230088496,0.3101361573373676,heel,28.0,11.0,4,L,9
90.5,154.5,810.575,89.56629834254143,362.0,4.041698794065941,0.27613104524180965,heel,28.0,10.5,4,R,10
76.75,148.25,742.725,96.77198697068404,328.0,3.3894106163115554,0.25363489499192243,heel,28.0,11.0,4,R,12
99.75,171.25,1088.9,109.16290726817044,616.0,5.642942418954908,0.31097560975609756,heel,27.5,11.0,4,L,13
71.0,149.25,728.475,102.60211267605634,298.0,2.9044236246954256,0.30377668308702793,toes,27.5,11.0,4,R,14
82.5,150.5,665.6750000000001,80.6878787878788,369.0,4.573177601682502,0.2984375,heel,26.5,11.0,4,L,15
110.0,158.25,1201.4,109.21818181818183,664.0,6.0795738305310465,0.2927215189873418,heel,28.0,11.0,4,R,16
73.5,151.0,798.6500000000001,108.65986394557825,427.0,3.9296938583860257,0.2798165137614679,toes,26.5,11.0,4,R,17
70.5,154.25,742.45,105.31205673758866,487.0,4.624351808202572,0.271356783919598,toes,27.0,10.0,4,L,18
67.75,145.75,712.1500000000001,105.11439114391146,421.0,4.005160429684756,0.26,toes,27.0,10.5,4,R,19
60.0,136.25,430.375,71.72916666666667,232.0,3.2343886145803076,0.2815533980582524,heel,28.0,10.5,4,L,20
71.5,149.0,807.825,112.9825174825175,527.0,4.664438461300405,0.29,forefoot,30.5,10.0,4,R,21
81.25,159.25,805.7750000000001,99.1723076923077,402.0,4.0535509292296235,0.31635802469135804,toes,27.0,11.0,4,L,22
78.25,165.75,1037.9,132.63897763578277,667.0,5.028687734849214,0.33090379008746357,toes,26.5,11.0,4,L,23
77.25,159.0,1062.925,137.59546925566343,544.0,3.9536185525789684,0.2852760736196319,toes,28.0,10.5,4,R,24
83.5,142.75,684.025,81.91916167664671,380.0,4.638719345053178,0.3103448275862069,heel,28.0,9.5,4,L,25
85.25,158.75,845.375,99.1642228739003,385.0,3.8824486174774506,0.31280388978930307,heel,28.0,10.0,4,R,26
85.0,158.5,1238.5,145.7058823529412,602.0,4.131610819539765,0.29037267080745344,forefoot,27.5,10.5,4,L,27
66.75,138.0,690.85,103.49812734082397,326.0,3.1498154447419844,0.2875605815831987,forefoot,26.5,11.0,4,L,28
84.0,151.75,907.2750000000001,108.0089285714286,465.0,4.305199636273455,0.28346456692913385,forefoot,27.5,11.0,4,R,29
64.5,155.5,768.375,119.12790697674419,496.0,4.163591996095656,0.2681744749596123,forefoot,27.0,10.0,4,L,30
106.5,160.5,998.825,93.78638497652584,412.0,4.392961730032788,0.2894736842105263,heel,27.5,10.5,4,R,31
82.75,152.5,609.775,73.68882175226587,363.0,4.926120290271001,0.3105022831050228,heel,27.0,10.5,4,L,32
105.25,139.75,722.6750000000001,68.66270783847982,269.0,3.9177015947694325,0.2849740932642487,heel,26.5,9.5,4,R,33
81.75,168.25,1020.725,124.8593272171254,487.0,3.9003894290822694,0.2735703245749614,toes,27.0,12.0,4,L,34
72.0,161.5,983.6,136.61111111111111,676.0,4.948352989019926,0.2834890965732087,toes,27.5,11.0,4,R,35
81.0,158.25,759.7750000000001,93.7993827160494,442.0,4.712184528314303,0.3048973143759874,heel,27.0,10.5,4,L,36
98.0,155.5,797.75,81.40306122448979,259.0,3.18169852710749,0.29373996789727125,heel,28.0,10.0,4,R,37
83.75,164.25,1075.8,128.45373134328358,701.0,5.457217884365123,0.2700490998363339,forefoot,27.5,10.0,4,L,38
68.25,140.75,644.4250000000001,94.42124542124543,367.0,3.8868371028436197,0.2835130970724191,toes,26.5,12.5,4,L,40
81.5,156.75,933.0500000000001,114.48466257668713,628.0,5.485450940464069,0.29652996845425866,toes,27.5,11.0,4,R,41
96.5,165.75,884.5500000000001,91.66321243523316,346.0,3.7746876943078402,0.30243161094224924,heel,28.0,11.5,4,L,42
80.25,165.5,995.975,124.10903426791279,659.0,5.309847134717236,0.29153605015673983,toes,27.5,10.5,4,R,43
81.5,156.5,656.5,80.5521472392638,331.0,4.109139375476009,0.2819314641744548,heel,27.0,10.5,4,L,44
109.25,144.0,762.3000000000001,69.77574370709382,281.0,4.027187459005641,0.277504105090312,heel,27.0,10.5,4,R,45
76.5,146.75,685.35,89.58823529411765,448.0,5.0006565988181215,0.2730263157894737,toes,27.0,10.5,4,R,47
96.75,159.0,898.475,92.8656330749354,470.0,5.061075711622471,0.2904238618524333,heel,26.5,11.0,4,L,48
69.0,152.75,717.3000000000001,103.95652173913045,349.0,3.3571727310748636,0.2927215189873418,forefoot,28.0,10.0,4,R,49
70.0,153.25,643.25,91.89285714285714,474.0,5.158181111542946,0.299079754601227,toes,27.0,11.0,4,L,50
107.25,154.25,1015.5500000000001,94.6899766899767,667.0,7.044040175274481,0.2967032967032967,heel,27.0,12.0,4,R,51
73.75,160.25,893.2750000000001,121.1220338983051,418.0,3.4510649016260384,0.3051643192488263,toes,32.5,10.5,4,R,53
72.5,157.75,759.85,104.80689655172414,355.0,3.3871816805948542,0.26978998384491115,forefoot,27.0,10.5,4,L,54
97.5,149.25,754.25,77.35897435897436,330.0,4.2658269804441495,0.29411764705882354,heel,27.5,10.5,4,R,55
73.5,144.0,585.975,79.72448979591837,287.0,3.5998976065531805,0.304140127388535,heel,26.5,10.5,4,L,56
115.0,151.75,1177.175,102.36304347826086,369.0,3.6048166160511395,0.27741935483870966,heel,28.0,10.5,4,R,57
96.75,159.75,918.0,94.88372093023257,317.0,3.340931372549019,0.2859304084720121,heel,26.5,11.0,4,R,58
63.75,155.25,849.725,133.2901960784314,1488.0,11.163611756744828,0.2946708463949843,forefoot,27.0,10.5,4,L,59
71.0,152.5,799.375,112.58802816901408,487.0,4.325504300234559,0.2768,toes,28.0,10.0,4,R,60
82.25,166.5,1053.05,128.0303951367781,623.0,4.866032002279094,0.27469135802469136,toes,28.0,10.5,4,L,61
89.0,144.25,590.575,66.3567415730337,220.0,3.315412945011218,0.2993527508090615,heel,27.5,10.5,4,R,62
72.5,155.25,785.25,108.3103448275862,387.0,3.5730659025787967,0.3136645962732919,toes,27.0,10.5,4,L,64
82.75,161.5,876.7750000000001,105.9546827794562,472.0,4.454734681075532,0.2852512155591572,toes,27.5,11.0,4,R,65
65.5,156.25,718.1750000000001,109.64503816793894,418.0,3.812302015525464,0.3057228915662651,toes,27.5,10.5,4,L,66
78.75,157.75,840.8000000000001,106.76825396825397,481.0,4.50508444338725,0.29276315789473684,toes,28.0,10.0,4,R,67
67.25,158.75,765.975,113.89962825278812,527.0,4.626880772871177,0.32894736842105265,toes,28.0,10.5,4,L,68
114.5,147.75,908.8000000000001,79.37117903930132,237.0,2.9859705105633796,0.3078149920255183,heel,27.5,11.5,4,R,69
98.75,160.75,1019.35,103.2253164556962,431.0,4.175332319615441,0.3027950310559006,heel,25.5,11.0,4,L,70
65.0,145.25,608.075,93.55000000000001,385.0,4.115446285408872,0.28500823723228996,toes,26.5,10.0,4,R,71
98.25,159.0,984.575,100.21119592875318,495.0,4.939567833836935,0.3042121684867395,heel,26.0,10.5,4,L,72
97.25,151.75,820.75,84.39588688946016,325.0,3.850898568382577,0.2799325463743676,heel,27.0,10.5,4,R,73
78.0,147.5,662.575,84.94551282051283,486.0,5.721314568162094,0.2928,heel,27.0,10.5,4,L,74
99.75,128.75,674.825,67.65162907268171,560.0,8.27770162634757,0.2332730560578662,toes,26.5,10.5,4,R,75
77.5,153.25,805.3000000000001,103.90967741935485,520.0,5.0043462063827135,0.2981072555205047,toes,27.0,10.5,4,L,77
77.75,150.25,888.35,114.25723472668811,413.0,3.614650757021444,0.2761437908496732,toes,27.0,10.5,4,R,78
62.0,143.75,719.0250000000001,115.97177419354841,435.0,3.7509126942734947,0.2877813504823151,toes,27.5,10.0,4,L,79
75.0,152.25,882.575,117.67666666666668,534.0,4.5378579724102766,0.28526148969889065,toes,27.0,10.5,4,R,80
63.25,140.5,547.4,86.54545454545455,432.0,4.991596638655462,0.304,toes,27.5,10.0,4,L,81
113.5,148.75,845.6,74.5022026431718,264.0,3.5435193945127725,0.30030959752321984,heel,27.0,10.0,4,R,82
72.5,154.0,724.6500000000001,99.95172413793104,634.0,6.3430621679431445,0.3188405797101449,toes,29.5,10.5,4,R,83
76.0,160.0,750.35,98.73026315789474,406.0,4.112214299993337,0.31137724550898205,toes,26.5,10.0,4,L,84
79.0,153.75,678.65,85.90506329113923,535.0,6.227805201502985,0.2979397781299525,toes,27.5,11.0,4,R,85
76.0,161.0,999.1750000000001,131.4703947368421,730.0,5.552580879225361,0.2981366459627329,toes,27.0,10.5,4,L,86
90.25,145.25,610.5500000000001,67.65096952908588,242.0,3.577184505773482,0.2968036529680365,heel,27.0,11.0,4,R,87
75.5,156.75,573.625,75.97682119205297,321.0,4.224972760950099,0.3352601156069364,heel,30.0,10.0,4,L,89
77.0,149.0,783.6,101.76623376623377,705.0,6.927641653905053,0.28125,toes,26.5,11.0,4,R,90
71.25,149.25,710.2,99.67719298245613,341.0,3.421043368065334,0.26929392446633826,forefoot,27.0,10.0,4,L,91
86.0,155.25,956.725,111.24709302325581,427.0,3.8383025425278947,0.296583850931677,toes,27.5,10.5,4,R,92
85.5,152.0,586.875,68.64035087719297,317.0,4.618274760383387,0.3033175355450237,heel,27.5,10.5,4,L,93
109.0,149.0,767.75,70.43577981651376,182.0,2.5839140345164444,0.32272727272727275,heel,28.0,10.5,4,R,94
79.75,149.25,882.6,110.67084639498434,300.0,2.7107409925220933,0.2637729549248748,heel,27.5,10.5,4,R,96
85.5,159.5,1052.325,123.07894736842105,596.0,4.842420354928373,0.32515337423312884,forefoot,27.0,10.0,4,L,97
65.5,147.75,707.35,107.99236641221374,401.0,3.71322541881671,0.25084175084175087,toes,28.5,10.0,4,R,98
87.25,149.5,744.35,85.31232091690545,360.0,4.219789077718815,0.2491961414790997,heel,28.5,11.0,4,L,99
94.5,154.75,1087.525,115.0820105820106,655.0,5.691593296705822,0.2903225806451613,heel,27.0,12.0,4,R,100
72.0,149.5,729.225,101.28125,301.0,2.9719222462203025,0.29967948717948717,forefoot,28.0,11.0,4,R,101
75.0,152.75,730.375,97.38333333333334,440.0,4.518226938216669,0.2911010558069382,heel,26.5,11.0,4,L,102
69.25,152.0,800.6500000000001,115.6173285198556,547.0,4.731124711172172,0.29520865533230295,toes,27.5,10.0,4,R,103
56.5,135.5,458.20000000000005,81.09734513274337,256.0,3.1567001309471845,0.2691029900332226,heel,26.5,10.0,4,L,104
73.75,160.25,1011.75,137.18644067796612,511.0,3.724857919446503,0.2861685214626391,toes,28.5,10.0,4,R,105
66.75,123.75,796.075,119.2621722846442,482.0,4.041516188801307,0.27689243027888444,heel,25.5,9.0,5,R,0
57.25,121.0,945.975,165.235807860262,1005.0,6.082216760485213,0.24242424242424243,forefoot,26.0,10.0,5,L,1
55.75,107.25,651.9,116.93273542600896,547.0,4.677903052615432,0.21397379912663755,heel,26.0,9.5,5,R,2
51.75,109.0,748.1500000000001,144.57004830917876,496.0,3.4308627948940718,0.20421052631578948,toes,26.0,10.5,5,L,3
64.25,123.25,1008.25,156.9260700389105,945.0,6.021943962310935,0.27578947368421053,forefoot,25.5,11.0,5,R,4
52.75,113.0,716.625,135.85308056872037,783.0,5.763579277864992,0.21030927835051547,toes,24.5,10.5,5,L,6
58.0,122.75,854.0,147.24137931034485,591.0,4.013817330210772,0.26,forefoot,25.0,9.5,5,R,7
46.5,103.75,727.1,156.3655913978495,736.0,4.706917892999586,0.2678185745140389,forefoot,25.5,10.0,5,L,8
58.25,123.25,1064.8500000000001,182.8068669527897,753.0,4.119101281870686,0.2701612903225806,forefoot,25.5,10.0,5,R,9
47.25,107.5,668.375,141.45502645502643,500.0,3.5346923508509454,0.24242424242424243,forefoot,25.0,10.0,5,L,10
53.75,113.25,659.75,122.74418604651163,639.0,5.205949223190602,0.26849894291754756,forefoot,25.0,10.0,5,R,11
58.25,119.5,937.35,160.91845493562232,676.0,4.2008854750093345,0.2644628099173554,forefoot,24.0,10.0,5,L,12
53.0,115.75,965.5500000000001,182.17924528301887,747.0,4.100357309305577,0.27459016393442626,forefoot,25.5,10.5,5,R,13
55.5,109.0,682.5500000000001,122.98198198198199,541.0,4.39901838693136,0.26004228329809725,heel,25.5,11.5,5,L,14
55.0,117.25,871.95,158.53636363636366,615.0,3.879236194735936,0.2464065708418891,forefoot,25.0,9.5,5,R,15
49.25,108.5,694.275,140.96954314720813,465.0,3.2985848547045475,0.24791666666666667,forefoot,25.0,10.0,5,L,16
61.5,124.25,902.1750000000001,146.6951219512195,844.0,5.753429212735888,0.2757281553398058,forefoot,25.5,10.5,5,R,17
48.25,106.0,684.4,141.84455958549222,517.0,3.644834891876096,0.25820568927789933,forefoot,24.5,10.0,5,L,18
61.75,121.0,819.325,132.68421052631578,598.0,4.506941689805633,0.25393700787401574,forefoot,25.0,10.0,5,R,19
56.75,118.25,789.95,139.19823788546256,582.0,4.181087410595607,0.21703853955375255,forefoot,25.5,10.5,5,L,20
58.25,124.0,1056.15,181.31330472103005,857.0,4.72662500591772,0.25553319919517103,forefoot,25.0,9.5,5,R,21
50.5,108.75,662.6750000000001,131.22277227722776,553.0,4.214207567812275,0.2366255144032922,forefoot,25.5,10.0,5,L,22
81.0,117.75,697.325,86.08950617283952,441.0,5.122575556591259,0.26396917148362237,heel,25.5,10.5,5,R,23
59.5,116.0,1029.55,173.03361344537814,657.0,3.7969501238405132,0.24789915966386555,forefoot,24.0,10.0,5,L,24
59.5,118.25,967.3000000000001,162.57142857142858,658.0,4.047451669595782,0.24066390041493776,forefoot,24.5,10.5,5,R,25
50.5,108.5,766.0250000000001,151.6881188118812,650.0,4.285108188375053,0.20292887029288703,forefoot,25.0,11.0,5,L,26
55.5,119.0,837.475,150.8963963963964,566.0,3.750917937848891,0.24468085106382978,forefoot,24.5,10.5,5,R,27
56.25,106.25,688.65,122.42666666666668,471.0,3.8472010455238506,0.1905781584582441,forefoot,25.0,10.5,5,L,28
75.5,120.25,856.075,113.38741721854305,475.0,4.189177350115352,0.2634730538922156,heel,25.5,10.5,5,R,29
44.75,104.0,685.125,153.10055865921788,704.0,4.5982849844918805,0.24778761061946902,forefoot,24.5,9.5,5,L,30
56.0,114.75,810.325,144.70089285714286,905.0,6.2542806898466665,0.26898047722342733,forefoot,24.5,10.0,5,R,31
54.75,115.75,919.0250000000001,167.8584474885845,781.0,4.652729795163352,0.2217573221757322,forefoot,25.0,10.5,5,L,32
59.25,122.25,1022.9250000000001,172.64556962025318,672.0,3.8923674756213793,0.2591093117408907,forefoot,25.0,10.0,5,R,33
53.25,111.25,664.575,124.80281690140846,458.0,3.6697889628710074,0.24680851063829787,forefoot,25.5,10.0,5,L,34
81.0,116.25,636.1,78.53086419753087,415.0,5.284546454959911,0.2827324478178368,heel,26.0,10.0,5,R,35
61.25,121.5,1110.3,181.27346938775509,1031.0,5.687539403764749,0.242914979757085,forefoot,25.0,10.0,5,L,36
58.75,121.0,937.25,159.531914893617,596.0,3.7359295812216597,0.25833333333333336,forefoot,24.0,10.5,5,R,37
49.75,106.25,769.475,154.66834170854273,657.0,4.24779882387342,0.19789473684210526,forefoot,25.0,11.5,5,L,38
53.5,112.5,781.6,146.09345794392524,662.0,4.531345957011259,0.2565789473684211,forefoot,24.5,9.5,5,R,39
51.25,107.0,660.45,128.86829268292684,459.0,3.5617760617760617,0.23333333333333334,forefoot,25.0,10.0,5,L,40
63.5,122.25,866.1,136.39370078740157,835.0,6.121983604664589,0.23434343434343435,forefoot,25.0,10.5,5,R,41
46.0,106.0,618.3000000000001,134.4130434782609,428.0,3.184214782468057,0.24217118997912318,forefoot,25.0,10.5,5,L,42
57.75,116.25,879.325,152.2640692640693,749.0,4.9190856622977845,0.2818371607515658,forefoot,25.0,9.5,5,R,43
57.0,119.25,819.6750000000001,143.8026315789474,713.0,4.958184646353737,0.20743639921722112,toes,25.0,10.0,5,L,44
56.5,117.75,966.6750000000001,171.09292035398232,638.0,3.7289678537253983,0.2604166666666667,forefoot,25.0,9.0,5,R,45
52.0,106.25,640.6750000000001,123.2067307692308,506.0,4.106918484410972,0.2296137339055794,forefoot,25.5,10.0,5,L,46
76.5,116.25,752.5250000000001,98.36928104575165,494.0,5.021892960366764,0.2821011673151751,heel,26.0,11.0,5,R,47
60.0,121.5,991.2,165.2,820.0,4.963680387409202,0.2545090180360721,forefoot,24.5,10.0,5,L,48
56.5,122.25,871.975,154.33185840707964,685.0,4.4384873419536115,0.24074074074074073,forefoot,24.5,10.0,5,R,49
52.0,114.0,767.8000000000001,147.6538461538462,694.0,4.700182339150819,0.22199170124481327,forefoot,25.5,11.0,5,L,50
57.25,121.25,838.7,146.49781659388648,671.0,4.580273041612018,0.26706827309236947,forefoot,25.5,9.5,5,R,51
51.75,115.0,658.975,127.33816425120774,480.0,3.769490496604575,0.23516949152542374,toes,24.5,10.0,5,L,52
95.5,124.75,949.2750000000001,99.40052356020944,572.0,5.754496852861394,0.2622309197651663,heel,25.5,11.0,5,R,53
50.25,106.75,661.8000000000001,131.70149253731347,483.0,3.6673844061650036,0.2767676767676768,forefoot,28.5,10.0,5,L,54
75.25,121.0,800.825,106.42192691029902,550.0,5.168107888739736,0.2784313725490196,heel,25.5,10.0,5,R,55
57.0,117.0,779.375,136.73245614035088,587.0,4.293055332798717,0.22672064777327935,toes,25.5,10.5,5,L,56
57.25,114.25,915.075,159.83842794759823,800.0,5.005054230527553,0.27070707070707073,forefoot,25.5,9.5,5,R,57
49.5,107.0,578.35,116.83838383838383,551.0,4.7159159678395435,0.23029045643153526,forefoot,25.5,10.5,5,L,58
78.75,118.0,634.6750000000001,80.5936507936508,317.0,3.9333123252058138,0.2713178294573643,heel,25.5,10.0,5,R,59
56.0,116.75,1053.15,188.06250000000003,830.0,4.4134263875041535,0.25630252100840334,forefoot,24.5,10.0,5,L,60
57.25,116.75,949.6,165.86899563318775,677.0,4.081534330244314,0.2874251497005988,forefoot,25.5,10.5,5,R,61
53.75,120.75,856.125,159.27906976744185,756.0,4.746386333771354,0.22762645914396887,forefoot,25.0,10.5,5,L,62
54.25,119.5,745.2,137.3640552995392,626.0,4.557232957595276,0.2651072124756335,forefoot,25.0,10.0,5,R,63
41.75,103.25,672.775,161.1437125748503,781.0,4.846605477314109,0.251685393258427,forefoot,24.0,10.5,5,L,64
90.5,124.75,957.875,105.84254143646407,567.0,5.357014224194181,0.27647058823529413,heel,25.0,10.0,5,R,65
51.0,110.75,724.35,142.02941176470588,629.0,4.428660178090702,0.2414486921529175,toes,25.0,10.5,5,L,66
59.5,117.5,802.95,134.94957983193277,566.0,4.194159038545364,0.25963488843813387,forefoot,24.0,10.5,5,R,67
55.75,116.5,909.875,163.2062780269058,822.0,5.036570957549115,0.23076923076923078,forefoot,25.0,10.5,5,L,68
65.25,134.0,1053.3,161.4252873563218,638.0,3.952292794075763,0.24399260628465805,toes,25.0,10.5,5,R,69
56.75,112.5,644.5500000000001,113.57709251101322,397.0,3.4954231634473665,0.22933884297520662,toes,25.0,10.0,5,L,70
79.25,114.25,590.4250000000001,74.50157728706627,362.0,4.8589575305923685,0.27578947368421053,heel,24.5,10.0,5,R,71
58.5,123.25,851.125,145.491452991453,592.0,4.06896754295785,0.24423076923076922,forefoot,25.5,10.5,5,L,72
54.25,118.5,811.625,149.60829493087556,539.0,3.6027414138302793,0.25252525252525254,forefoot,25.0,9.5,5,R,73
55.25,114.25,755.4000000000001,136.7239819004525,559.0,4.088529256023299,0.25697211155378485,forefoot,25.5,10.0,5,L,74
53.25,118.25,720.725,135.34741784037558,539.0,3.9823441673315068,0.2421875,toes,25.0,10.0,5,R,75
48.0,101.5,712.35,148.40625000000003,772.0,5.201937249947356,0.24130434782608695,forefoot,24.5,10.0,5,L,76
85.75,127.0,944.6750000000001,110.1661807580175,763.0,6.925900441950935,0.3274647887323944,heel,27.5,10.0,5,R,77
